,LOT,Date,Equipment,Die_Number,Injection_Velocity_1,Injection_Velocity_2,Injection_Velocity_3,Spray_Time_1,Spray_Time_2,Humidity,Temperature,Casting_Pressure,Pressure_Increase_Time,Short_Shot,Ejection_Pin_Burr,Soldering,Shrinkage,Stain,Corepin_Soldering,Crack
3659,180223-022-0103,2018-02-23,022,0103,0.182,0.288,0.334,0.2,0.3,23.287,14.761,680,0.041,9,0,0,0,0,0,0
3660,180223-022-0103,2018-02-23,022,0103,0.186,0.286,0.333,0.2,0.3,23.334,14.795,679,0.037,9,0,0,0,0,0,0
3661,180223-022-0103,2018-02-23,022,0103,0.182,0.292,0.333,0.2,0.3,26.233,14.731,679,0.041,9,0,0,0,0,0,0
3662,180223-022-0103,2018-02-23,022,0103,0.188,0.284,0.339,0.2,0.3,25.723,14.815,680,0.041,9,0,0,0,0,0,0
3663,180226-021-0101,2018-02-26,021,0101,0.194,0.28,0.322,0.2,0.3,25.86,9.535,677,0.042,2,0,0,0,0,0,0
3664,180226-021-0101,2018-02-26,021,0101,0.198,0.276,0.324,0.2,0.3,25.694,9.485,677,0.04,2,0,0,0,0,0,0
3665,180226-021-0101,2018-02-26,021,0101,0.187,0.272,0.318,0.2,0.3,26.442,8.795,676,0.04,2,0,0,0,0,0,0
3666,180226-021-0101,2018-02-26,021,0101,0.21,0.282,0.33,0.2,0.3,25.406,10.195,677,0.04,2,0,0,0,0,0,0
3667,180226-021-0101,2018-02-26,021,0101,0.2,0.28,0.324,0.2,0.3,25.685,10.029,677,0.04,2,0,0,0,0,0,0
3668,180226-021-0101,2018-02-26,021,0101,0.196,0.276,0.324,0.2,0.3,26.423,9.127,676,0.043,2,0,0,0,0,0,0
3669,180226-021-0101,2018-02-26,021,0101,0.176,0.284,0.326,0.2,0.3,23.85,10.949,678,0.043,2,0,0,0,0,0,0
3670,180226-021-0101,2018-02-26,021,0101,0.17,0.278,0.324,0.2,0.3,25.606,10.091,677,0.04,2,0,0,0,0,0,0
3671,180226-021-0101,2018-02-26,021,0101,0.2,0.278,0.322,0.2,0.3,25.86,9.535,677,0.04,2,0,0,0,0,0,0
3672,180226-021-0101,2018-02-26,021,0101,0.204,0.286,0.326,0.2,0.3,24.381,10.768,678,0.039,2,0,0,0,0,0,0
3673,180226-021-0101,2018-02-26,021,0101,0.176,0.28,0.333,0.2,0.3,21.015,11.294,679,0.039,2,0,0,0,0,0,0
3674,180226-021-0101,2018-02-26,021,0101,0.198,0.276,0.326,0.2,0.3,26.06,9.393,678,0.042,2,0,0,0,0,0,0
3675,180226-021-0101,2018-02-26,021,0101,0.2,0.28,0.326,0.2,0.3,25.872,9.598,677,0.041,2,0,0,0,0,0,0
3676,180226-021-0101,2018-02-26,021,0101,0.152,0.274,0.306,0.2,0.3,26.684,7.897,312,0.0,2,0,0,0,0,0,0
3677,180226-021-0101,2018-02-26,021,0101,0.16,0.272,0.322,0.2,0.3,25.333,9.797,678,0.041,2,0,0,0,0,0,0
3678,180226-021-0101,2018-02-26,021,0101,0.186,0.284,0.328,0.2,0.3,21.152,11.298,678,0.039,2,0,0,0,0,0,0
3679,180226-021-0101,2018-02-26,021,0101,0.184,0.268,0.318,0.2,0.3,26.476,8.671,676,0.042,2,0,0,0,0,0,0
3680,180226-021-0101,2018-02-26,021,0101,0.19,0.28,0.322,0.2,0.3,25.597,9.954,677,0.04,2,0,0,0,0,0,0
3681,180226-021-0101,2018-02-26,021,0101,0.204,0.278,0.324,0.2,0.3,25.653,9.665,677,0.041,2,0,0,0,0,0,0
3682,180226-021-0101,2018-02-26,021,0101,0.206,0.28,0.326,0.2,0.3,25.872,9.598,677,0.042,2,0,0,0,0,0,0
3683,180226-021-0101,2018-02-26,021,0101,0.172,0.268,0.316,0.2,0.3,26.385,8.291,678,0.045,2,0,0,0,0,0,0
3684,180226-021-0101,2018-02-26,021,0101,0.194,0.284,0.326,0.2,0.3,24.995,10.484,677,0.038,2,0,0,0,0,0,0
3685,180226-021-0101,2018-02-26,021,0101,0.14,0.26,0.304,0.2,0.3,26.385,8.291,676,0.042,2,0,0,0,0,0,0
3686,180226-021-0101,2018-02-26,021,0101,0.204,0.28,0.326,0.2,0.3,25.528,9.799,676,0.038,2,0,0,0,0,0,0
3687,180226-021-0101,2018-02-26,021,0101,0.18,0.282,0.33,0.2,0.3,23.305,11.093,679,0.041,2,0,0,0,0,0,0
3688,180226-021-0101,2018-02-26,021,0101,0.172,0.276,0.322,0.2,0.3,26.389,9.288,677,0.041,2,0,0,0,0,0,0
3689,180226-021-0101,2018-02-26,021,0101,0.194,0.268,0.318,0.2,0.3,26.442,8.795,677,0.04,2,0,0,0,0,0,0
3690,180226-021-0101,2018-02-26,021,0101,0.166,0.268,0.312,0.2,0.3,26.476,8.671,677,0.041,2,0,0,0,0,0,0
3691,180226-021-0101,2018-02-26,021,0101,0.205,0.278,0.324,0.2,0.3,25.86,9.535,677,0.04,2,0,0,0,0,0,0
3692,180226-021-0101,2018-02-26,021,0101,0.174,0.26,0.306,0.2,0.3,26.549,8.233,678,0.041,2,0,0,0,0,0,0
3693,180226-021-0101,2018-02-26,021,0101,0.174,0.28,0.328,0.2,0.3,25.102,10.198,678,0.037,2,0,0,0,0,0,0
3694,180226-021-0101,2018-02-26,021,0101,0.196,0.282,0.324,0.2,0.3,24.967,10.388,678,0.042,2,0,0,0,0,0,0
3695,180226-021-0101,2018-02-26,021,0101,0.196,0.282,0.322,0.2,0.3,25.528,9.799,677,0.043,2,0,0,0,0,0,0
3696,180226-021-0101,2018-02-26,021,0101,0.17,0.278,0.322,0.2,0.3,25.653,9.665,677,0.04,2,0,0,0,0,0,0
3697,180226-021-0101,2018-02-26,021,0101,0.214,0.28,0.324,0.2,0.3,25.406,10.195,677,0.039,2,0,0,0,0,0,0
3698,180226-021-0101,2018-02-26,021,0101,0.168,0.26,0.306,0.2,0.3,26.637,8.133,677,0.041,2,0,0,0,0,0,0
3699,180226-021-0101,2018-02-26,021,0101,0.16,0.272,0.322,0.2,0.3,25.333,9.797,678,0.041,2,0,0,0,0,0,0
3700,180226-021-0101,2018-02-26,021,0101,0.17,0.282,0.328,0.2,0.3,22.636,11.098,679,0.039,2,0,0,0,0,0,0
3701,180226-021-0101,2018-02-26,021,0101,0.156,0.266,0.308,0.2,0.3,26.612,8.086,676,0.042,2,0,0,0,0,0,0
3702,180226-021-0101,2018-02-26,021,0101,0.166,0.26,0.31,0.2,0.3,26.549,8.233,677,0.04,2,0,0,0,0,0,0
3703,180226-021-0101,2018-02-26,021,0101,0.176,0.278,0.328,0.2,0.3,21.152,11.298,679,0.041,2,0,0,0,0,0,0
3704,180226-021-0101,2018-02-26,021,0101,0.184,0.264,0.316,0.2,0.3,26.481,8.523,677,0.04,2,0,0,0,0,0,0
3705,180226-021-0101,2018-02-26,021,0101,0.196,0.276,0.324,0.2,0.3,25.608,9.499,676,0.042,2,0,0,0,0,0,0
3706,180226-021-0101,2018-02-26,021,0101,0.158,0.26,0.302,0.2,0.3,26.735,7.885,323,0.0,2,0,0,0,0,0,0
3707,180226-021-0101,2018-02-26,021,0101,0.17,0.268,0.312,0.2,0.3,26.483,8.59,676,0.043,2,0,0,0,0,0,0
3708,180226-021-0101,2018-02-26,021,0101,0.197,0.262,0.314,0.2,0.3,26.362,8.41,677,0.041,2,0,0,0,0,0,0
3709,180226-021-0101,2018-02-26,021,0101,0.19,0.27,0.318,0.2,0.3,26.52,8.819,677,0.04,2,0,0,0,0,0,0
3710,180226-021-0101,2018-02-26,021,0101,0.195,0.28,0.322,0.2,0.3,25.389,9.872,677,0.04,2,0,0,0,0,0,0
3711,180226-021-0101,2018-02-26,021,0101,0.168,0.268,0.314,0.2,0.3,26.497,8.765,677,0.04,2,0,0,0,0,0,0
3712,180226-021-0101,2018-02-26,021,0101,0.202,0.284,0.326,0.2,0.3,22.087,11.099,678,0.04,2,0,0,0,0,0,0
3713,180226-021-0102,2018-02-26,021,0102,0.176,0.28,0.334,0.2,0.3,11.928,14.203,679,0.041,2,0,0,0,0,0,0
3714,180226-021-0102,2018-02-26,021,0102,0.184,0.28,0.333,0.2,0.3,11.945,14.21,679,0.041,2,0,0,0,0,0,0
3715,180226-021-0102,2018-02-26,021,0102,0.186,0.284,0.333,0.2,0.3,11.285,14.413,679,0.041,2,0,0,0,0,0,0
3716,180226-021-0102,2018-02-26,021,0102,0.18,0.28,0.334,0.2,0.3,11.687,14.102,679,0.041,2,0,0,0,0,0,0
3717,180226-021-0102,2018-02-26,021,0102,0.178,0.276,0.332,0.2,0.3,11.207,14.496,679,0.039,2,0,0,0,0,0,0
3718,180226-021-0102,2018-02-26,021,0102,0.178,0.278,0.333,0.2,0.3,11.708,14.272,678,0.038,2,0,0,0,0,0,0
3719,180226-021-0102,2018-02-26,021,0102,0.182,0.284,0.33,0.2,0.3,11.472,14.165,680,0.041,2,0,0,0,0,0,0
3720,180226-021-0102,2018-02-26,021,0102,0.186,0.28,0.331,0.2,0.3,11.053,14.547,680,0.041,2,0,0,0,0,0,0
3721,180226-021-0102,2018-02-26,021,0102,0.18,0.288,0.33,0.2,0.3,11.792,14.201,679,0.039,2,0,0,0,0,0,0
3722,180226-021-0102,2018-02-26,021,0102,0.182,0.288,0.33,0.2,0.3,11.947,14.202,679,0.041,2,0,0,0,0,0,0
3723,180226-021-0102,2018-02-26,021,0102,0.182,0.284,0.333,0.2,0.3,12.591,14.098,678,0.041,2,0,0,0,0,0,0
3724,180226-021-0102,2018-02-26,021,0102,0.181,0.28,0.333,0.2,0.3,12.239,13.994,678,0.039,2,0,0,0,0,0,0
3725,180226-021-0102,2018-02-26,021,0102,0.178,0.278,0.336,0.2,0.3,12.257,13.798,680,0.039,2,0,0,0,0,0,0
3726,180226-021-0102,2018-02-26,021,0102,0.182,0.282,0.333,0.2,0.3,11.525,14.11,679,0.038,2,0,0,0,0,0,0
3727,180226-021-0102,2018-02-26,021,0102,0.181,0.282,0.333,0.2,0.3,11.137,14.498,679,0.041,2,0,0,0,0,0,0
3728,180226-021-0102,2018-02-26,021,0102,0.182,0.28,0.332,0.2,0.3,11.688,14.39,679,0.041,2,0,0,0,0,0,0
3729,180226-021-0102,2018-02-26,021,0102,0.174,0.28,0.333,0.2,0.3,12.343,13.807,678,0.04,2,0,0,0,0,0,0
3730,180226-021-0102,2018-02-26,021,0102,0.178,0.296,0.326,0.2,0.3,11.525,14.11,679,0.041,2,0,0,0,0,0,0
3731,180226-021-0102,2018-02-26,021,0102,0.182,0.276,0.333,0.2,0.3,11.945,14.21,680,0.039,2,0,0,0,0,0,0
3732,180226-021-0102,2018-02-26,021,0102,0.179,0.276,0.332,0.2,0.3,11.106,14.528,680,0.038,2,0,0,0,0,0,0
3733,180226-021-0102,2018-02-26,021,0102,0.178,0.278,0.333,0.2,0.3,12.31,13.773,678,0.04,2,0,0,0,0,0,0
3734,180226-021-0102,2018-02-26,021,0102,0.188,0.276,0.332,0.2,0.3,11.472,14.165,679,0.039,2,0,0,0,0,0,0
3735,180226-021-0102,2018-02-26,021,0102,0.184,0.278,0.336,0.2,0.3,12.444,14.029,679,0.041,2,0,0,0,0,0,0
3736,180226-021-0102,2018-02-26,021,0102,0.17,0.268,0.328,0.2,0.3,9.303,15.199,679,0.04,2,0,0,0,0,0,0
3737,180226-021-0102,2018-02-26,021,0102,0.178,0.278,0.336,0.2,0.3,12.257,13.798,680,0.039,2,0,0,0,0,0,0
3738,180226-021-0102,2018-02-26,021,0102,0.18,0.28,0.33,0.2,0.3,12.206,14.178,679,0.041,2,0,0,0,0,0,0
3739,180226-021-0102,2018-02-26,021,0102,0.176,0.278,0.332,0.2,0.3,12.444,14.029,678,0.04,2,0,0,0,0,0,0
3740,180226-021-0102,2018-02-26,021,0102,0.184,0.28,0.33,0.2,0.3,11.285,14.413,678,0.038,2,0,0,0,0,0,0
3741,180226-021-0102,2018-02-26,021,0102,0.176,0.284,0.33,0.2,0.3,11.908,14.196,679,0.039,2,0,0,0,0,0,0
3742,180226-021-0102,2018-02-26,021,0102,0.18,0.28,0.333,0.2,0.3,11.708,14.272,680,0.039,2,0,0,0,0,0,0
3743,180226-021-0102,2018-02-26,021,0102,0.176,0.278,0.336,0.2,0.3,11.442,14.397,679,0.039,2,0,0,0,0,0,0
3744,180226-021-0102,2018-02-26,021,0102,0.182,0.28,0.336,0.2,0.3,12.31,13.773,679,0.04,2,0,0,0,0,0,0
3745,180226-021-0102,2018-02-26,021,0102,0.186,0.284,0.333,0.2,0.3,11.285,14.413,679,0.04,2,0,0,0,0,0,0
3746,180226-021-0102,2018-02-26,021,0102,0.18,0.292,0.326,0.2,0.3,11.96,14.327,679,0.039,2,0,0,0,0,0,0
3747,180226-021-0102,2018-02-26,021,0102,0.179,0.29,0.328,0.2,0.3,12.014,14.295,678,0.04,2,0,0,0,0,0,0
3748,180226-021-0102,2018-02-26,021,0102,0.178,0.29,0.326,0.2,0.3,11.714,14.201,680,0.041,2,0,0,0,0,0,0
3749,180226-021-0102,2018-02-26,021,0102,0.178,0.292,0.332,0.2,0.3,11.053,14.547,679,0.037,2,0,0,0,0,0,0
3750,180226-021-0102,2018-02-26,021,0102,0.184,0.278,0.333,0.2,0.3,12.31,13.773,679,0.043,2,0,0,0,0,0,0
3751,180226-021-0102,2018-02-26,021,0102,0.182,0.294,0.328,0.2,0.3,11.96,14.327,679,0.041,2,0,0,0,0,0,0
3752,180226-021-0102,2018-02-26,021,0102,0.179,0.282,0.332,0.2,0.3,11.762,14.129,679,0.038,2,0,0,0,0,0,0
3753,180226-021-0102,2018-02-26,021,0102,0.178,0.278,0.333,0.2,0.3,11.928,14.203,679,0.039,2,0,0,0,0,0,0
3754,180226-021-0102,2018-02-26,021,0102,0.184,0.278,0.339,0.2,0.3,12.356,13.886,678,0.039,2,0,0,0,0,0,0
3755,180226-021-0102,2018-02-26,021,0102,0.174,0.278,0.341,0.2,0.3,11.947,14.202,679,0.039,2,0,0,0,0,0,0
3756,180226-021-0102,2018-02-26,021,0102,0.172,0.27,0.33,0.2,0.3,9.273,15.199,679,0.039,2,0,0,0,0,0,0
3757,180226-021-0102,2018-02-26,021,0102,0.176,0.282,0.33,0.2,0.3,11.687,14.102,679,0.039,2,0,0,0,0,0,0
3758,180226-021-0102,2018-02-26,021,0102,0.18,0.28,0.333,0.2,0.3,11.256,14.473,679,0.039,2,0,0,0,0,0,0
3759,180226-021-0102,2018-02-26,021,0102,0.18,0.276,0.333,0.2,0.3,11.708,14.272,679,0.038,2,0,0,0,0,0,0
3760,180226-021-0102,2018-02-26,021,0102,0.176,0.288,0.333,0.2,0.3,11.51,14.103,680,0.041,2,0,0,0,0,0,0
3761,180226-021-0102,2018-02-26,021,0102,0.178,0.278,0.334,0.2,0.3,12.585,14.091,679,0.04,2,0,0,0,0,0,0
3762,180226-021-0102,2018-02-26,021,0102,0.194,0.294,0.336,0.2,0.3,9.31,15.199,679,0.038,2,0,0,0,0,0,0
3763,180226-021-0103,2018-02-26,021,0103,0.187,0.284,0.339,0.2,0.3,7.295,17.199,679,0.041,35,0,0,0,0,0,0
3764,180226-021-0103,2018-02-26,021,0103,0.186,0.306,0.326,0.2,0.3,7.389,17.272,678,0.041,35,0,0,0,0,0,0
3765,180226-021-0103,2018-02-26,021,0103,0.186,0.286,0.328,0.2,0.3,7.171,17.199,678,0.04,35,0,0,0,0,0,0
3766,180226-021-0103,2018-02-26,021,0103,0.19,0.294,0.332,0.2,0.3,6.43,17.294,679,0.039,35,0,0,0,0,0,0
3767,180226-021-0103,2018-02-26,021,0103,0.181,0.286,0.336,0.2,0.3,6.982,17.194,678,0.041,35,0,0,0,0,0,0
3768,180226-021-0103,2018-02-26,021,0103,0.176,0.286,0.333,0.2,0.3,6.723,17.268,679,0.04,35,0,0,0,0,0,0
3769,180226-021-0103,2018-02-26,021,0103,0.184,0.284,0.336,0.2,0.3,6.982,17.194,678,0.041,35,0,0,0,0,0,0
3770,180226-021-0103,2018-02-26,021,0103,0.184,0.288,0.336,0.2,0.3,7.138,17.101,678,0.039,35,0,0,0,0,0,0
3771,180226-021-0103,2018-02-26,021,0103,0.182,0.286,0.336,0.2,0.3,6.656,17.206,678,0.04,35,0,0,0,0,0,0
3772,180226-021-0103,2018-02-26,021,0103,0.206,0.3,0.328,0.2,0.3,6.491,17.298,679,0.04,35,0,0,0,0,0,0
3773,180226-021-0103,2018-02-26,021,0103,0.182,0.294,0.333,0.2,0.3,7.046,17.106,678,0.039,35,0,0,0,0,0,0
3774,180226-021-0103,2018-02-26,021,0103,0.179,0.286,0.336,0.2,0.3,6.204,17.285,679,0.041,35,0,0,0,0,0,0
3775,180226-021-0103,2018-02-26,021,0103,0.184,0.284,0.336,0.2,0.3,7.138,17.101,678,0.04,35,0,0,0,0,0,0
3776,180226-021-0103,2018-02-26,021,0103,0.184,0.294,0.336,0.2,0.3,7.313,17.295,678,0.04,35,0,0,0,0,0,0
3777,180226-021-0103,2018-02-26,021,0103,0.176,0.286,0.341,0.2,0.3,7.02,17.102,678,0.039,35,0,0,0,0,0,0
3778,180226-021-0103,2018-02-26,021,0103,0.182,0.3,0.33,0.2,0.3,7.322,17.199,679,0.04,35,0,0,0,0,0,0
3779,180226-021-0103,2018-02-26,021,0103,0.18,0.288,0.33,0.2,0.3,7.153,17.199,678,0.04,35,0,0,0,0,0,0
3780,180226-021-0103,2018-02-26,021,0103,0.178,0.296,0.332,0.2,0.3,7.023,17.143,679,0.039,35,0,0,0,0,0,0
3781,180226-021-0103,2018-02-26,021,0103,0.178,0.296,0.33,0.2,0.3,7.396,17.101,678,0.04,35,0,0,0,0,0,0
3782,180226-021-0103,2018-02-26,021,0103,0.184,0.28,0.336,0.2,0.3,6.335,17.299,678,0.041,35,0,0,0,0,0,0
3783,180226-021-0103,2018-02-26,021,0103,0.18,0.292,0.336,0.2,0.3,7.277,17.101,678,0.041,35,0,0,0,0,0,0
3784,180226-021-0103,2018-02-26,021,0103,0.178,0.284,0.336,0.2,0.3,7.25,17.199,678,0.04,35,0,0,0,0,0,0
3785,180226-021-0103,2018-02-26,021,0103,0.182,0.284,0.336,0.2,0.3,6.723,17.268,678,0.039,35,0,0,0,0,0,0
3786,180226-021-0103,2018-02-26,021,0103,0.182,0.282,0.333,0.2,0.3,5.861,17.21,678,0.039,35,0,0,0,0,0,0
3787,180226-021-0103,2018-02-26,021,0103,0.188,0.294,0.332,0.2,0.3,7.046,17.106,678,0.043,35,0,0,0,0,0,0
3788,180226-021-0103,2018-02-26,021,0103,0.178,0.296,0.328,0.2,0.3,5.972,17.27,678,0.04,35,0,0,0,0,0,0
3789,180226-021-0103,2018-02-26,021,0103,0.181,0.286,0.333,0.2,0.3,6.639,17.246,678,0.039,35,0,0,0,0,0,0
3790,180226-021-0103,2018-02-26,021,0103,0.186,0.288,0.336,0.2,0.3,7.023,17.143,678,0.04,35,0,0,0,0,0,0
3791,180226-021-0103,2018-02-26,021,0103,0.186,0.292,0.336,0.2,0.3,7.313,17.295,679,0.039,35,0,0,0,0,0,0
3792,180226-021-0103,2018-02-26,021,0103,0.184,0.284,0.333,0.2,0.3,6.723,17.268,679,0.039,35,0,0,0,0,0,0
3793,180226-021-0103,2018-02-26,021,0103,0.186,0.284,0.336,0.2,0.3,6.893,17.199,678,0.041,35,0,0,0,0,0,0
3794,180226-021-0103,2018-02-26,021,0103,0.179,0.294,0.332,0.2,0.3,6.491,17.298,679,0.04,35,0,0,0,0,0,0
3795,180226-021-0103,2018-02-26,021,0103,0.184,0.288,0.336,0.2,0.3,6.867,17.221,678,0.039,35,0,0,0,0,0,0
3796,180226-021-0103,2018-02-26,021,0103,0.185,0.29,0.33,0.2,0.3,6.897,17.198,678,0.04,35,0,0,0,0,0,0
3797,180226-021-0103,2018-02-26,021,0103,0.186,0.288,0.332,0.2,0.3,6.204,17.285,680,0.039,35,0,0,0,0,0,0
3798,180226-021-0103,2018-02-26,021,0103,0.182,0.288,0.332,0.2,0.3,6.639,17.246,679,0.039,35,0,0,0,0,0,0
3799,180226-021-0103,2018-02-26,021,0103,0.19,0.284,0.333,0.2,0.3,6.345,17.259,680,0.041,35,0,0,0,0,0,0
3800,180226-021-0103,2018-02-26,021,0103,0.178,0.294,0.333,0.2,0.3,6.867,17.221,679,0.039,35,0,0,0,0,0,0
3801,180226-021-0103,2018-02-26,021,0103,0.174,0.284,0.333,0.2,0.3,6.656,17.206,678,0.037,35,0,0,0,0,0,0
3802,180226-021-0103,2018-02-26,021,0103,0.179,0.286,0.33,0.2,0.3,5.838,17.196,679,0.041,35,0,0,0,0,0,0
3803,180226-021-0103,2018-02-26,021,0103,0.188,0.288,0.334,0.2,0.3,7.313,17.295,679,0.039,35,0,0,0,0,0,0
3804,180226-021-0103,2018-02-26,021,0103,0.182,0.288,0.339,0.2,0.3,7.152,17.25,679,0.039,35,0,0,0,0,0,0
3805,180226-021-0103,2018-02-26,021,0103,0.178,0.288,0.333,0.2,0.3,6.978,17.244,679,0.039,35,0,0,0,0,0,0
3806,180226-021-0103,2018-02-26,021,0103,0.178,0.288,0.332,0.2,0.3,7.03,17.199,678,0.041,35,0,0,0,0,0,0
3807,180226-021-0103,2018-02-26,021,0103,0.18,0.292,0.339,0.2,0.3,7.313,17.295,678,0.04,35,0,0,0,0,0,0
3808,180226-021-0103,2018-02-26,021,0103,0.19,0.288,0.333,0.2,0.3,7.02,17.102,678,0.039,35,0,0,0,0,0,0
3809,180226-021-0103,2018-02-26,021,0103,0.18,0.292,0.336,0.2,0.3,7.277,17.101,678,0.041,35,0,0,0,0,0,0
3810,180226-021-0103,2018-02-26,021,0103,0.186,0.284,0.334,0.2,0.3,6.608,17.223,679,0.037,35,0,0,0,0,0,0
3811,180226-021-0103,2018-02-26,021,0103,0.182,0.292,0.339,0.2,0.3,7.302,17.199,678,0.037,35,0,0,0,0,0,0
3812,180226-021-0103,2018-02-26,021,0103,0.188,0.278,0.341,0.2,0.3,6.204,17.285,679,0.039,35,0,0,0,0,0,0
3813,180226-022-0101,2018-02-26,022,0101,0.18,0.278,0.332,0.2,0.3,13.394,13.199,678,0.04,2,0,0,0,0,0,0
3814,180226-022-0101,2018-02-26,022,0101,0.184,0.278,0.333,0.2,0.3,12.472,13.699,679,0.039,2,0,0,0,0,0,0
3815,180226-022-0101,2018-02-26,022,0101,0.174,0.28,0.33,0.2,0.3,19.14,11.796,679,0.039,2,0,0,0,0,0,0
3816,180226-022-0101,2018-02-26,022,0101,0.204,0.286,0.33,0.2,0.3,20.684,11.299,679,0.037,2,0,0,0,0,0,0
3817,180226-022-0101,2018-02-26,022,0101,0.181,0.278,0.339,0.2,0.3,14.087,13.198,679,0.039,2,0,0,0,0,0,0
3818,180226-022-0101,2018-02-26,022,0101,0.182,0.276,0.333,0.2,0.3,12.671,13.699,680,0.039,2,0,0,0,0,0,0
3819,180226-022-0101,2018-02-26,022,0101,0.174,0.278,0.333,0.2,0.3,13.394,13.199,678,0.039,2,0,0,0,0,0,0
3820,180226-022-0101,2018-02-26,022,0101,0.174,0.278,0.332,0.2,0.3,13.635,13.22,679,0.041,2,0,0,0,0,0,0
3821,180226-022-0101,2018-02-26,022,0101,0.176,0.278,0.333,0.2,0.3,13.934,13.199,678,0.038,2,0,0,0,0,0,0
3822,180226-022-0101,2018-02-26,022,0101,0.174,0.278,0.333,0.2,0.3,15.111,13.065,678,0.039,2,0,0,0,0,0,0
3823,180226-022-0101,2018-02-26,022,0101,0.178,0.278,0.339,0.2,0.3,13.028,13.696,679,0.041,2,0,0,0,0,0,0
3824,180226-022-0101,2018-02-26,022,0101,0.176,0.28,0.332,0.2,0.3,13.776,13.199,679,0.042,2,0,0,0,0,0,0
3825,180226-022-0101,2018-02-26,022,0101,0.178,0.278,0.332,0.2,0.3,18.229,11.796,679,0.041,2,0,0,0,0,0,0
3826,180226-022-0101,2018-02-26,022,0101,0.176,0.276,0.333,0.2,0.3,12.372,13.763,678,0.037,2,0,0,0,0,0,0
3827,180226-022-0101,2018-02-26,022,0101,0.181,0.272,0.333,0.2,0.3,13.498,13.199,679,0.041,2,0,0,0,0,0,0
3828,180226-022-0101,2018-02-26,022,0101,0.176,0.276,0.333,0.2,0.3,13.36,13.496,679,0.04,2,0,0,0,0,0,0
3829,180226-022-0101,2018-02-26,022,0101,0.174,0.276,0.336,0.2,0.3,15.111,13.065,678,0.041,2,0,0,0,0,0,0
3830,180226-022-0101,2018-02-26,022,0101,0.182,0.278,0.332,0.2,0.3,17.368,12.097,677,0.04,2,0,0,0,0,0,0
3831,180226-022-0101,2018-02-26,022,0101,0.182,0.276,0.334,0.2,0.3,14.087,13.198,679,0.043,2,0,0,0,0,0,0
3832,180226-022-0101,2018-02-26,022,0101,0.174,0.28,0.336,0.2,0.3,14.402,13.182,679,0.039,2,0,0,0,0,0,0
3833,180226-022-0101,2018-02-26,022,0101,0.174,0.278,0.332,0.2,0.3,13.308,13.498,679,0.039,2,0,0,0,0,0,0
3834,180226-022-0101,2018-02-26,022,0101,0.178,0.276,0.333,0.2,0.3,12.409,13.699,678,0.042,2,0,0,0,0,0,0
3835,180226-022-0101,2018-02-26,022,0101,0.174,0.274,0.333,0.2,0.3,17.315,12.59,678,0.037,2,0,0,0,0,0,0
3836,180226-022-0101,2018-02-26,022,0101,0.178,0.276,0.334,0.2,0.3,17.526,12.084,678,0.039,2,0,0,0,0,0,0
3837,180226-022-0101,2018-02-26,022,0101,0.18,0.278,0.333,0.2,0.3,12.761,13.698,679,0.038,2,0,0,0,0,0,0
3838,180226-022-0101,2018-02-26,022,0101,0.192,0.284,0.33,0.2,0.3,20.178,11.472,678,0.039,2,0,0,0,0,0,0
3839,180226-022-0101,2018-02-26,022,0101,0.178,0.276,0.33,0.2,0.3,14.627,13.098,679,0.04,2,0,0,0,0,0,0
3840,180226-022-0101,2018-02-26,022,0101,0.174,0.276,0.333,0.2,0.3,14.087,13.198,679,0.041,2,0,0,0,0,0,0
3841,180226-022-0101,2018-02-26,022,0101,0.18,0.276,0.332,0.2,0.3,17.075,12.233,677,0.039,2,0,0,0,0,0,0
3842,180226-022-0101,2018-02-26,022,0101,0.182,0.276,0.333,0.2,0.3,13.635,13.22,678,0.037,2,0,0,0,0,0,0
3843,180226-022-0101,2018-02-26,022,0101,0.179,0.274,0.333,0.2,0.3,15.371,12.893,678,0.039,2,0,0,0,0,0,0
3844,180226-022-0101,2018-02-26,022,0101,0.174,0.276,0.333,0.2,0.3,14.411,13.128,678,0.042,2,0,0,0,0,0,0
3845,180226-022-0101,2018-02-26,022,0101,0.172,0.274,0.33,0.2,0.3,14.627,13.098,678,0.039,2,0,0,0,0,0,0
3846,180226-022-0101,2018-02-26,022,0101,0.176,0.276,0.33,0.2,0.3,17.229,12.457,678,0.039,2,0,0,0,0,0,0
3847,180226-022-0101,2018-02-26,022,0101,0.176,0.274,0.33,0.2,0.3,17.853,11.881,678,0.041,2,0,0,0,0,0,0
3848,180226-022-0101,2018-02-26,022,0101,0.208,0.286,0.33,0.2,0.3,19.532,11.678,679,0.039,2,0,0,0,0,0,0
3849,180226-022-0101,2018-02-26,022,0101,0.176,0.28,0.332,0.2,0.3,12.409,13.699,678,0.04,2,0,0,0,0,0,0
3850,180226-022-0101,2018-02-26,022,0101,0.2,0.284,0.328,0.2,0.3,19.942,11.499,678,0.042,2,0,0,0,0,0,0
3851,180226-022-0101,2018-02-26,022,0101,0.202,0.288,0.333,0.2,0.3,21.138,11.299,678,0.039,2,0,0,0,0,0,0
3852,180226-022-0101,2018-02-26,022,0101,0.174,0.276,0.333,0.2,0.3,14.032,13.199,679,0.037,2,0,0,0,0,0,0
3853,180226-022-0101,2018-02-26,022,0101,0.188,0.284,0.328,0.2,0.3,20.521,11.388,678,0.04,2,0,0,0,0,0,0
